
Root grid = 4 x 8 x 1 MeshBlocks
Total number of MeshBlocks = 32
Number of logical  levels of refinement = 3 (4 levels total)
Number of physical levels of refinement = 0 (1 levels total)
Number of parallel ranks = 1

Setup complete, executing task list(s)...

elapsed=2.727627e-01 cycle=0 time=0.000000e+00 dt=4.314425e-05
elapsed=3.656556e+00 cycle=100 time=4.305177e-03 dt=4.298275e-05
elapsed=7.027296e+00 cycle=200 time=8.598617e-03 dt=4.294113e-05
elapsed=1.055936e+01 cycle=300 time=1.289904e-02 dt=4.306513e-05
elapsed=1.394636e+01 cycle=400 time=1.720807e-02 dt=4.310573e-05
elapsed=1.754581e+01 cycle=500 time=2.151941e-02 dt=4.311976e-05
elapsed=2.094292e+01 cycle=600 time=2.583183e-02 dt=4.312848e-05
elapsed=2.447394e+01 cycle=700 time=3.014504e-02 dt=4.313524e-05
elapsed=2.784485e+01 cycle=800 time=3.445875e-02 dt=4.313870e-05
elapsed=3.121640e+01 cycle=900 time=3.877224e-02 dt=4.310470e-05
elapsed=3.478589e+01 cycle=1000 time=4.308437e-02 dt=4.310928e-05
elapsed=3.814917e+01 cycle=1100 time=4.739160e-02 dt=4.301742e-05
elapsed=4.162955e+01 cycle=1200 time=5.169217e-02 dt=4.306388e-05
elapsed=4.498871e+01 cycle=1300 time=5.598818e-02 dt=4.292041e-05
elapsed=4.846155e+01 cycle=1400 time=6.027830e-02 dt=4.296829e-05
elapsed=5.180846e+01 cycle=1500 time=6.456296e-02 dt=4.282738e-05
elapsed=5.515396e+01 cycle=1600 time=6.884307e-02 dt=4.273083e-05
elapsed=5.861426e+01 cycle=1700 time=7.311555e-02 dt=4.262694e-05
elapsed=6.195381e+01 cycle=1800 time=7.736867e-02 dt=4.244951e-05
elapsed=6.540861e+01 cycle=1900 time=8.160820e-02 dt=4.229093e-05
elapsed=6.874094e+01 cycle=2000 time=8.583139e-02 dt=4.211424e-05
elapsed=7.218904e+01 cycle=2100 time=9.002820e-02 dt=4.169927e-05
elapsed=7.551445e+01 cycle=2200 time=9.416841e-02 dt=4.107985e-05
elapsed=7.883644e+01 cycle=2300 time=9.825465e-02 dt=4.067404e-05
elapsed=8.227027e+01 cycle=2400 time=1.023068e-01 dt=4.037124e-05
elapsed=8.558270e+01 cycle=2500 time=1.063331e-01 dt=4.017691e-05
elapsed=8.901343e+01 cycle=2600 time=1.103389e-01 dt=3.994844e-05
elapsed=9.233232e+01 cycle=2700 time=1.143199e-01 dt=3.975533e-05
elapsed=9.562885e+01 cycle=2800 time=1.182863e-01 dt=3.957036e-05
elapsed=9.903110e+01 cycle=2900 time=1.222501e-01 dt=3.957101e-05
elapsed=1.023051e+02 cycle=3000 time=1.262045e-01 dt=3.960694e-05
elapsed=1.056913e+02 cycle=3100 time=1.301633e-01 dt=3.956600e-05
elapsed=1.089604e+02 cycle=3200 time=1.341142e-01 dt=3.950722e-05
elapsed=1.122181e+02 cycle=3300 time=1.380754e-01 dt=3.964271e-05
elapsed=1.155952e+02 cycle=3400 time=1.420203e-01 dt=3.849570e-05
elapsed=1.188545e+02 cycle=3500 time=1.457768e-01 dt=3.732491e-05
elapsed=1.221097e+02 cycle=3600 time=1.496204e-01 dt=3.891632e-05
elapsed=1.254817e+02 cycle=3700 time=1.534639e-01 dt=3.779967e-05
elapsed=1.287432e+02 cycle=3800 time=1.572492e-01 dt=3.811801e-05
elapsed=1.321197e+02 cycle=3900 time=1.610542e-01 dt=3.711904e-05
elapsed=1.353755e+02 cycle=4000 time=1.646927e-01 dt=3.698723e-05
elapsed=1.386266e+02 cycle=4100 time=1.685363e-01 dt=3.867218e-05
elapsed=1.419954e+02 cycle=4200 time=1.723876e-01 dt=3.831779e-05
elapsed=1.452518e+02 cycle=4300 time=1.761854e-01 dt=3.736327e-05
elapsed=1.485133e+02 cycle=4400 time=1.796631e-01 dt=3.209446e-05
elapsed=1.518916e+02 cycle=4500 time=1.831451e-01 dt=3.571836e-05
elapsed=1.551528e+02 cycle=4600 time=1.868484e-01 dt=3.912762e-05
elapsed=1.585317e+02 cycle=4700 time=1.907308e-01 dt=3.859351e-05
elapsed=1.617954e+02 cycle=4800 time=1.945899e-01 dt=3.857061e-05
elapsed=1.650590e+02 cycle=4900 time=1.984439e-01 dt=3.858956e-05
elapsed=1.684381e+02 cycle=5000 time=2.023047e-01 dt=3.859576e-05
elapsed=1.717016e+02 cycle=5100 time=2.061736e-01 dt=3.874681e-05
elapsed=1.750804e+02 cycle=5200 time=2.100428e-01 dt=3.815481e-05
elapsed=1.783460e+02 cycle=5300 time=2.139405e-01 dt=3.906765e-05
elapsed=1.816107e+02 cycle=5400 time=2.177566e-01 dt=3.724298e-05
elapsed=1.849972e+02 cycle=5500 time=2.215759e-01 dt=3.826470e-05
elapsed=1.882614e+02 cycle=5600 time=2.253967e-01 dt=3.823413e-05
elapsed=1.915233e+02 cycle=5700 time=2.292170e-01 dt=3.813748e-05
elapsed=1.949001e+02 cycle=5800 time=2.330226e-01 dt=3.792203e-05
elapsed=1.981590e+02 cycle=5900 time=2.368102e-01 dt=3.786859e-05
elapsed=2.015328e+02 cycle=6000 time=2.405915e-01 dt=3.751673e-05
elapsed=2.047890e+02 cycle=6100 time=2.441676e-01 dt=3.354445e-05
elapsed=2.080459e+02 cycle=6200 time=2.473613e-01 dt=3.336664e-05
elapsed=2.114186e+02 cycle=6300 time=2.510660e-01 dt=3.777350e-05
elapsed=2.146765e+02 cycle=6400 time=2.548263e-01 dt=3.760753e-05
elapsed=2.179372e+02 cycle=6500 time=2.585101e-01 dt=3.572785e-05
elapsed=2.213105e+02 cycle=6600 time=2.619849e-01 dt=3.398049e-05
elapsed=2.245658e+02 cycle=6700 time=2.653781e-01 dt=3.364864e-05
elapsed=2.278179e+02 cycle=6800 time=2.688484e-01 dt=3.582776e-05
elapsed=2.311832e+02 cycle=6900 time=2.724754e-01 dt=3.657217e-05
elapsed=2.344323e+02 cycle=7000 time=2.761011e-01 dt=3.569855e-05
elapsed=2.376800e+02 cycle=7100 time=2.795947e-01 dt=3.412172e-05
elapsed=2.410428e+02 cycle=7200 time=2.829330e-01 dt=3.276106e-05
elapsed=2.442860e+02 cycle=7300 time=2.862267e-01 dt=3.383885e-05
elapsed=2.475267e+02 cycle=7400 time=2.895341e-01 dt=3.174750e-05
elapsed=2.508827e+02 cycle=7500 time=2.930274e-01 dt=3.576604e-05
elapsed=2.541225e+02 cycle=7600 time=2.967087e-01 dt=3.749498e-05
elapsed=2.574787e+02 cycle=7700 time=3.003366e-01 dt=3.503145e-05
elapsed=2.607184e+02 cycle=7800 time=3.037055e-01 dt=3.214093e-05
elapsed=2.639570e+02 cycle=7900 time=3.068317e-01 dt=3.170436e-05
elapsed=2.673123e+02 cycle=8000 time=3.104482e-01 dt=3.907296e-05
elapsed=2.705506e+02 cycle=8100 time=3.143350e-01 dt=3.851464e-05
elapsed=2.737885e+02 cycle=8200 time=3.182166e-01 dt=3.898438e-05
elapsed=2.771408e+02 cycle=8300 time=3.219308e-01 dt=3.602044e-05
elapsed=2.803750e+02 cycle=8400 time=3.255438e-01 dt=3.691109e-05
elapsed=2.836093e+02 cycle=8500 time=3.291973e-01 dt=3.690098e-05
elapsed=2.869609e+02 cycle=8600 time=3.329795e-01 dt=3.762249e-05
elapsed=2.901958e+02 cycle=8700 time=3.366903e-01 dt=3.669094e-05
elapsed=2.935470e+02 cycle=8800 time=3.403315e-01 dt=3.641569e-05
elapsed=2.967796e+02 cycle=8900 time=3.439987e-01 dt=3.610240e-05
elapsed=3.000093e+02 cycle=9000 time=3.474170e-01 dt=3.286739e-05
elapsed=3.033540e+02 cycle=9100 time=3.505694e-01 dt=3.036355e-05
elapsed=3.065821e+02 cycle=9200 time=3.535667e-01 dt=3.013425e-05
elapsed=3.098082e+02 cycle=9300 time=3.566946e-01 dt=3.400895e-05
elapsed=3.131483e+02 cycle=9400 time=3.601129e-01 dt=3.419342e-05
elapsed=3.163720e+02 cycle=9500 time=3.635432e-01 dt=3.431937e-05
elapsed=3.195935e+02 cycle=9600 time=3.670238e-01 dt=3.517053e-05
elapsed=3.229284e+02 cycle=9700 time=3.705469e-01 dt=3.505708e-05
elapsed=3.261461e+02 cycle=9800 time=3.739107e-01 dt=3.187476e-05
elapsed=3.293615e+02 cycle=9900 time=3.769590e-01 dt=3.040228e-05
elapsed=3.326930e+02 cycle=10000 time=3.802219e-01 dt=3.195258e-05
elapsed=3.359075e+02 cycle=10100 time=3.835860e-01 dt=3.628469e-05
elapsed=3.391215e+02 cycle=10200 time=3.871657e-01 dt=3.500505e-05
elapsed=3.424498e+02 cycle=10300 time=3.905755e-01 dt=3.309127e-05
